job,out_file,err_file,failed,error_type,out_preview,err_preview
planned_T1491_5801300,planned_T1491_5801300.out,planned_T1491_5801300.err,False,,"Running T1491 on lm4-w008 at Thu Feb 19 14:04:19 CET 2026
Game: Meurimueng-rimueng Peuet Ploh
Variant: McGRAVE | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
E",
planned_T1492_5801301,planned_T1492_5801301.out,planned_T1492_5801301.err,False,,"Running T1492 on lm4-w008 at Thu Feb 19 14:04:19 CET 2026
Game: RootZone
Variant: Progressive Widening | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Est",
planned_T1493_5801302,planned_T1493_5801302.out,planned_T1493_5801302.err,True,NullPointerException,"Running T1493 on lm4-w027 at Thu Feb 19 14:04:49 CET 2026
Game: Andada
Variant: Noisy AG0 | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,","MCTS error in game: Andada
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1494_5801303,planned_T1494_5801303.out,planned_T1494_5801303.err,False,,"Running T1494 on lm4-w031 at Thu Feb 19 14:04:49 CET 2026
Game: Dabuda
Variant: Implicit Minimax | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, me",
planned_T1495_5801304,planned_T1495_5801304.out,planned_T1495_5801304.err,False,,"Running T1495 on lm4-w002 at Thu Feb 19 14:04:49 CET 2026
Game: Qatranj
Variant: Alpha-Beta | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, me",
planned_T1496_5801305,planned_T1496_5801305.out,planned_T1496_5801305.err,False,,"Running T1496 on lm4-w026 at Thu Feb 19 12:56:35 CET 2026
Game: Castello
Variant: McGRAVE | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, me",
planned_T1497_5801306,planned_T1497_5801306.out,planned_T1497_5801306.err,False,,"Running T1497 on lm4-w002 at Thu Feb 19 14:04:50 CET 2026
Game: Greater Even Loss
Variant: UCB1 GRAVE | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T1498_5801307,planned_T1498_5801307.out,planned_T1498_5801307.err,False,,"Running T1498 on lm4-w002 at Thu Feb 19 14:04:49 CET 2026
Game: Esa Hex
Variant: UCB1 tuned | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=",
planned_T1499_5801308,planned_T1499_5801308.out,planned_T1499_5801308.err,False,,"Running T1499 on lm4-w002 at Thu Feb 19 14:04:50 CET 2026
Game: Kharbaga
Variant: McBRAVE | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem",
planned_T149_5799958,planned_T149_5799958.out,planned_T149_5799958.err,False,,"Running T149 on lm4-w026 at Thu Feb 19 13:03:05 CET 2026
Game: Forge
Variant: Alpha-Beta | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=",
planned_T14_5799823,planned_T14_5799823.out,planned_T14_5799823.err,True,NullPointerException,"Running T14 on lm4-w002 at Thu Feb 19 12:45:33 CET 2026
Game: Shakhmaty (Early Modern)
Variant: Progressive Widening | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves","MCTS error in game: Shakhmaty (Early Modern)
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is n"
planned_T1500_5801309,planned_T1500_5801309.out,planned_T1500_5801309.err,False,,"Running T1500 on lm4-w002 at Thu Feb 19 14:04:50 CET 2026
Game: Manipur Capturing Game
Variant: UCB1 GRAVE | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=",
planned_T1501_5801310,planned_T1501_5801310.out,planned_T1501_5801310.err,True,NullPointerException,"Running T1501 on lm4-w034 at Thu Feb 19 12:56:35 CET 2026
Game: Connect6
Variant: AG0 | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=7G,","MCTS error in game: Connect6
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return valu"
planned_T1502_5801311,planned_T1502_5801311.out,planned_T1502_5801311.err,True,NullPointerException,"Running T1502 on lm4-w002 at Thu Feb 19 12:57:05 CET 2026
Game: Connect6
Variant: ExIt | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem","MCTS error in game: Connect6
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return valu"
planned_T1503_5801312,planned_T1503_5801312.out,planned_T1503_5801312.err,False,,"Running T1503 on lm4-w008 at Thu Feb 19 14:04:49 CET 2026
Game: Sparro
Variant: Progressive History | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated",
planned_T1504_5801313,planned_T1504_5801313.out,planned_T1504_5801313.err,True,NullPointerException,"Running T1504 on lm4-w008 at Thu Feb 19 14:04:49 CET 2026
Game: Wari
Variant: ExIt | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, t","MCTS error in game: Wari
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value of"
planned_T1505_5801314,planned_T1505_5801314.out,planned_T1505_5801314.err,True,NullPointerException,"Running T1505 on lm4-w008 at Thu Feb 19 14:04:49 CET 2026
Game: Shataranja
Variant: Noisy AG0 | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp","MCTS error in game: Shataranja
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return va"
planned_T1506_5801315,planned_T1506_5801315.out,planned_T1506_5801315.err,True,NullPointerException,"Running T1506 on lm4-w031 at Thu Feb 19 14:05:19 CET 2026
Game: Cumi
Variant: AG0 | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time=01:1","MCTS error in game: Cumi
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value of"
planned_T1507_5801316,planned_T1507_5801316.out,planned_T1507_5801316.err,True,NullPointerException,"Running T1507 on lm4-w037 at Thu Feb 19 14:05:20 CET 2026
Game: Pretwa
Variant: Noisy AG0 | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=","MCTS error in game: Pretwa
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1508_5801317,planned_T1508_5801317.out,planned_T1508_5801317.err,False,,"Running T1508 on lm4-w002 at Thu Feb 19 14:05:19 CET 2026
Game: Wari
Variant: McBRAVE | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=",
planned_T1509_5801318,planned_T1509_5801318.out,planned_T1509_5801318.err,True,NullPointerException,"Running T1509 on lm4-w008 at Thu Feb 19 14:05:19 CET 2026
Game: Buudal
Variant: Progressive Bias | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","MCTS error in game: Buudal
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUt"
planned_T150_5799959,planned_T150_5799959.out,planned_T150_5799959.err,True,NullPointerException,"Running T150 on lm4-w002 at Thu Feb 19 12:48:04 CET 2026
Game: Archworm
Variant: Progressive Bias | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Esti","MCTS error in game: Archworm
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AI"
planned_T1510_5801319,planned_T1510_5801319.out,planned_T1510_5801319.err,False,,"Running T1510 on lm4-w016 at Thu Feb 19 14:05:20 CET 2026
Game: Otep
Variant: Progressive History | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus",
planned_T1511_5801320,planned_T1511_5801320.out,planned_T1511_5801320.err,False,,"Running T1511 on lm4-w016 at Thu Feb 19 14:05:19 CET 2026
Game: Ryakati
Variant: Progressive Widening | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated",
planned_T1512_5801321,planned_T1512_5801321.out,planned_T1512_5801321.err,True,NullPointerException,"Running T1512 on lm4-w022 at Thu Feb 19 14:05:19 CET 2026
Game: Pentalath
Variant: UCB1 | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G,","MCTS error in game: Pentalath
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.A"
planned_T1513_5801322,planned_T1513_5801322.out,planned_T1513_5801322.err,False,,"Running T1513 on lm4-w022 at Thu Feb 19 14:05:19 CET 2026
Game: Los Alamos Chess
Variant: UCB1 GRAVE | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu",
planned_T1514_5801323,planned_T1514_5801323.out,planned_T1514_5801323.err,False,,"Running T1514 on lm4-w022 at Thu Feb 19 14:05:20 CET 2026
Game: Half Chess
Variant: Progressive Widening | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Esti",
planned_T1515_5801324,planned_T1515_5801324.out,planned_T1515_5801324.err,False,,"Running T1515 on lm4-w022 at Thu Feb 19 14:05:19 CET 2026
Game: Bouge Shodra
Variant: Progressive History | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000",
planned_T1516_5801325,planned_T1516_5801325.out,planned_T1516_5801325.err,True,NullPointerException,"Running T1516 on lm4-w021 at Thu Feb 19 14:05:50 CET 2026
Game: Lau Kata Kati
Variant: Noisy AG0 | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus","MCTS error in game: Lau Kata Kati
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return"
planned_T1517_5801326,planned_T1517_5801326.out,planned_T1517_5801326.err,True,NullPointerException,"Running T1517 on lm4-w025 at Thu Feb 19 14:05:50 CET 2026
Game: Flume
Variant: AG0 | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G","MCTS error in game: Flume
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value o"
planned_T1518_5801327,planned_T1518_5801327.out,planned_T1518_5801327.err,True,NullPointerException,"Running T1518 on lm4-w008 at Thu Feb 19 12:57:05 CET 2026
Game: Adere
Variant: ExIt | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=7G, time","MCTS error in game: Adere
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value o"
planned_T1519_5801328,planned_T1519_5801328.out,planned_T1519_5801328.err,False,,"Running T1519 on lm4-w027 at Thu Feb 19 14:05:50 CET 2026
Game: Mangala (Turkey)
Variant: McGRAVE | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu",
planned_T151_5799960,planned_T151_5799960.out,planned_T151_5799960.err,False,,"Running T151 on lm4-w002 at Thu Feb 19 12:48:04 CET 2026
Game: Battleships
Variant: McGRAVE | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5",
planned_T1520_5801329,planned_T1520_5801329.out,planned_T1520_5801329.err,True,NullPointerException,"Running T1520 on lm4-w027 at Thu Feb 19 14:05:50 CET 2026
Game: Kanji Guti
Variant: AG0 | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","MCTS error in game: Kanji Guti
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return va"
planned_T1521_5801330,planned_T1521_5801330.out,planned_T1521_5801330.err,False,,"Running T1521 on lm4-w027 at Thu Feb 19 14:05:50 CET 2026
Game: King's Valley
Variant: UCB1 tuned | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T1522_5801331,planned_T1522_5801331.out,planned_T1522_5801331.err,False,,"Running T1522 on lm4-w031 at Thu Feb 19 14:05:49 CET 2026
Game: Alquerque de Tres
Variant: UCB1 tuned | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat",
planned_T1523_5801332,planned_T1523_5801332.out,planned_T1523_5801332.err,False,,"Running T1523 on lm4-w008 at Thu Feb 19 14:05:50 CET 2026
Game: Andot
Variant: McBRAVE | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ",
planned_T1524_5801333,planned_T1524_5801333.out,planned_T1524_5801333.err,False,,"Running T1524 on lm4-w008 at Thu Feb 19 14:05:49 CET 2026
Game: Selbia
Variant: Alpha-Beta | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,",
planned_T1525_5801334,planned_T1525_5801334.out,planned_T1525_5801334.err,False,,"Running T1525 on lm4-w008 at Thu Feb 19 14:05:49 CET 2026
Game: Dabuda
Variant: UCB1 | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7",
planned_T1526_5801335,planned_T1526_5801335.out,planned_T1526_5801335.err,True,NullPointerException,"Running T1526 on lm4-w008 at Thu Feb 19 14:05:49 CET 2026
Game: Samoan Game
Variant: Progressive Bias | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estima","MCTS error in game: Samoan Game
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils"
planned_T1527_5801336,planned_T1527_5801336.out,planned_T1527_5801336.err,True,NullPointerException,"Running T1527 on lm4-w019 at Thu Feb 19 14:06:20 CET 2026
Game: La Dama
Variant: Progressive History | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp","MCTS error in game: La Dama
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIU"
planned_T1528_5801337,planned_T1528_5801337.out,planned_T1528_5801337.err,False,,"Running T1528 on lm4-w008 at Thu Feb 19 12:57:05 CET 2026
Game: Conspirateurs
Variant: Alpha-Beta | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu",
planned_T1529_5801338,planned_T1529_5801338.out,planned_T1529_5801338.err,False,,"Running T1529 on lm4-w027 at Thu Feb 19 14:06:19 CET 2026
Game: Andot
Variant: McGRAVE | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem",
planned_T152_5799961,planned_T152_5799961.out,planned_T152_5799961.err,False,,"Running T152 on lm4-w026 at Thu Feb 19 13:03:05 CET 2026
Game: Tibetan Jiuqi
Variant: Progressive History | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c",
planned_T1530_5801339,planned_T1530_5801339.out,planned_T1530_5801339.err,False,,"Running T1530 on lm4-w027 at Thu Feb 19 14:06:20 CET 2026
Game: Ho-Bag Gonu
Variant: Progressive Widening | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated",
planned_T1531_5801340,planned_T1531_5801340.out,planned_T1531_5801340.err,False,,"Running T1531 on lm4-w031 at Thu Feb 19 14:06:20 CET 2026
Game: Ho-Bag Gonu
Variant: Alpha-Beta | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T1532_5801341,planned_T1532_5801341.out,planned_T1532_5801341.err,True,NullPointerException,"Running T1532 on lm4-w037 at Thu Feb 19 14:06:20 CET 2026
Game: Oust
Variant: AG0 | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time","MCTS error in game: Oust
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value of"
planned_T1533_5801342,planned_T1533_5801342.out,planned_T1533_5801342.err,True,NullPointerException,"Running T1533 on lm4-w002 at Thu Feb 19 14:06:19 CET 2026
Game: De Vasa Chess
Variant: Noisy AG0 | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","MCTS error in game: De Vasa Chess
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return"
planned_T1534_5801343,planned_T1534_5801343.out,planned_T1534_5801343.err,True,NullPointerException,"Running T1534 on lm4-w002 at Thu Feb 19 14:06:19 CET 2026
Game: HexGo
Variant: McGRAVE | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7","MCTS error in game: HexGo
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUti"
planned_T1535_5801344,planned_T1535_5801344.out,planned_T1535_5801344.err,True,NullPointerException,"Running T1535 on lm4-w002 at Thu Feb 19 14:06:20 CET 2026
Game: HexGo
Variant: ExIt | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, me","MCTS error in game: HexGo
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value o"
